,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2024-01-08 12:59:00,2024-01-08 15:03:00,1.0,45156.201089999995,44704.639079099994,-0.012000000000000025,SL
1,2024-01-08 17:59:00,2024-01-09 21:26:00,1.0,45693.647999999994,45236.71151999999,-0.012000000000000087,SL
2,2024-01-11 14:59:00,2024-01-11 15:05:00,1.0,48619.79122,48133.5933078,-0.01199999999999995,SL
3,2024-01-12 15:59:00,2024-01-16 15:59:00,-1.0,44417.54799,43252.67,0.024225625742831575,Hold
4,2024-01-18 19:59:00,2024-01-19 06:46:00,-1.0,40981.297679999996,41391.110656799996,-0.011999999999999999,SL
5,2024-01-22 19:59:00,2024-01-22 20:25:00,-1.0,39780.489689999995,40178.294586899996,-0.012000000000000028,SL
6,2024-02-07 17:59:00,2024-02-09 18:11:00,1.0,43543.40991,47897.75090100001,0.0980000000000001,TP
7,2024-02-11 03:59:00,2024-02-11 07:43:00,1.0,48568.129609999996,48082.44831389999,-0.012000000000000068,SL
8,2024-02-12 00:59:00,2024-02-12 02:37:00,1.0,48652.60399999999,48166.077959999995,-0.01199999999999994,SL
9,2024-02-12 14:59:00,2024-02-16 14:59:00,1.0,48846.797999999995,51920.31,0.06092146314278374,Hold
10,2024-02-26 15:59:00,2024-02-28 07:51:00,1.0,52895.162319999996,58184.678552,0.09800000000000005,TP
11,2024-02-28 07:59:00,2024-03-03 07:59:00,1.0,58299.34109999999,61598.0,0.054581409631060306,Hold
12,2024-03-04 00:59:00,2024-03-05 19:17:00,1.0,63522.7593,62887.531706999995,-0.012000000000000052,SL
13,2024-03-05 19:59:00,2024-03-05 20:01:00,-1.0,61349.56902,61963.0647102,-0.01199999999999996,SL
14,2024-03-08 14:59:00,2024-03-08 15:38:00,1.0,68490.42199999999,67805.51778,-0.011999999999999953,SL
15,2024-03-11 07:59:00,2024-03-12 16:30:00,1.0,71091.00998999999,70380.09989009998,-0.012000000000000106,SL
16,2024-03-14 19:59:00,2024-03-14 20:06:00,-1.0,69345.67491,70039.1316591,-0.012000000000000075,SL
17,2024-03-15 02:59:00,2024-03-15 18:48:00,-1.0,68966.34462,69656.00806620001,-0.012000000000000108,SL
18,2024-03-16 23:59:00,2024-03-17 00:03:00,-1.0,65235.32937,65887.6826637,-0.012000000000000084,SL
19,2024-03-19 08:59:00,2024-03-19 09:54:00,-1.0,63400.536,64034.54136,-0.012000000000000045,SL
20,2024-03-19 14:59:00,2024-03-19 15:35:00,-1.0,62825.112,63453.36312,-0.012000000000000012,SL
21,2024-03-19 23:59:00,2024-03-20 00:19:00,-1.0,61875.4626,62494.217226,-0.012000000000000028,SL
