,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2020-08-01 05:59:00,2020-08-02 04:38:00,1.0,11614.813209999998,11440.591011849998,-0.017000000000000057,SL
1,2020-08-17 13:59:00,2020-08-18 14:29:00,1.0,12131.619499999999,11949.645207499998,-0.01700000000000008,SL
2,2020-09-03 12:59:00,2020-09-16 15:30:00,-1.0,10808.11107,10970.23273605,-0.016999999999999953,SL
3,2020-10-10 02:59:00,2020-10-12 10:42:00,1.0,11395.5842,11224.650436999998,-0.01700000000000008,SL
4,2020-10-12 13:59:00,2020-10-13 14:11:00,1.0,11500.56908,11328.060543799998,-0.017000000000000078,SL
5,2020-10-19 15:59:00,2020-11-04 17:04:00,1.0,11811.8,14174.159999999998,0.1979999999999999,TP
6,2020-11-04 17:59:00,2020-11-17 11:23:00,1.0,14083.038969999998,16899.646763999997,0.198,TP
7,2020-11-17 11:59:00,2020-11-26 08:31:00,1.0,17012.05506,16756.8742341,-0.016999999999999946,SL
8,2021-02-08 12:59:00,2021-02-08 13:03:00,1.0,43027.05407,42381.64825895,-0.01699999999999994,SL
9,2021-02-08 14:59:00,2021-02-08 17:05:00,1.0,43602.28873,42948.25439905,-0.01700000000000005,SL
10,2021-02-09 06:59:00,2021-02-09 08:15:00,1.0,48159.29117999999,47436.90181229999,-0.017000000000000032,SL
11,2021-04-13 08:59:00,2021-04-14 18:08:00,1.0,62774.221509999996,61832.60818734999,-0.01700000000000004,SL
12,2021-06-21 21:59:00,2021-06-21 22:17:00,-1.0,31500.617850000002,31973.12711775,-0.016999999999999876,SL
13,2021-06-22 12:59:00,2021-06-22 14:54:00,-1.0,29865.184920000003,30313.1626938,-0.016999999999999918,SL
14,2021-07-26 00:59:00,2021-08-07 12:06:00,1.0,36804.23747,44165.084964,0.19800000000000004,TP
15,2021-09-20 11:59:00,2021-09-23 17:15:00,-1.0,43696.01025,44351.450403749994,-0.01699999999999987,SL
16,2021-11-08 23:59:00,2021-11-09 16:11:00,1.0,67593.35583,66579.45549255,-0.017000000000000036,SL
