,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2024-02-11 03:59:00,2024-02-11 07:43:00,1.0,48568.129609999996,48082.44831389999,-0.012000000000000068,SL
1,2024-02-12 00:59:00,2024-02-12 02:37:00,1.0,48652.60399999999,48166.077959999995,-0.01199999999999994,SL
2,2024-02-12 14:59:00,2024-02-20 02:59:00,1.0,48846.797999999995,51711.09,0.05663827553241057,Hold
3,2024-02-26 15:59:00,2024-02-28 07:51:00,1.0,52895.162319999996,58184.678552,0.09800000000000005,TP
4,2024-02-28 07:59:00,2024-03-04 00:43:00,1.0,58299.34109999999,64129.27520999999,0.09800000000000005,TP
5,2024-03-04 00:59:00,2024-03-05 19:17:00,1.0,63522.7593,62887.531706999995,-0.012000000000000052,SL
6,2024-03-11 07:59:00,2024-03-12 16:30:00,1.0,71091.00998999999,70380.09989009998,-0.012000000000000106,SL
7,2024-04-17 14:59:00,2024-04-17 18:22:00,-1.0,61218.38034,61830.564143400006,-0.012000000000000047,SL
8,2024-04-30 19:59:00,2024-04-30 20:04:00,-1.0,59233.657049999994,59825.9936205,-0.012000000000000056,SL
9,2024-05-01 07:59:00,2024-05-01 12:10:00,-1.0,57442.49001,58016.9149101,-0.011999999999999981,SL
10,2024-05-20 19:59:00,2024-05-20 20:46:00,1.0,70069.98999,69369.2900901,-0.012000000000000087,SL
11,2024-05-20 23:59:00,2024-05-21 01:23:00,1.0,71518.06661999998,70802.88595379998,-0.012000000000000026,SL
12,2024-06-18 01:59:00,2024-06-18 04:20:00,-1.0,65068.856009999996,65719.5445701,-0.012000000000000049,SL
13,2024-06-24 09:59:00,2024-06-25 14:29:00,-1.0,61340.87772,61954.286497199995,-0.011999999999999976,SL
14,2024-07-04 01:59:00,2024-07-04 02:44:00,-1.0,58502.5389,59087.564289,-0.012000000000000037,SL
15,2024-07-04 08:59:00,2024-07-04 15:53:00,-1.0,57630.77154,58207.0792554,-0.011999999999999972,SL
16,2024-07-05 02:59:00,2024-07-05 15:06:00,-1.0,55710.55368,56267.6592168,-0.012000000000000028,SL
17,2024-08-05 01:59:00,2024-08-05 16:13:00,-1.0,54378.21735,54921.9995235,-0.012000000000000063,SL
18,2024-09-06 14:59:00,2024-09-08 22:24:00,-1.0,54678.50676,55225.2918276,-0.012000000000000031,SL
19,2024-10-14 22:59:00,2024-10-15 01:20:00,1.0,66520.454,65855.24945999999,-0.012000000000000092,SL
20,2024-10-15 13:59:00,2024-10-15 14:20:00,1.0,67725.658,67048.40142,-0.012000000000000018,SL
21,2024-10-16 11:59:00,2024-10-16 13:39:00,1.0,67962.61472,67282.9885728,-0.012000000000000063,SL
22,2024-10-18 14:59:00,2024-10-21 13:18:00,1.0,68495.40697999999,67810.45291019998,-0.012000000000000084,SL
23,2024-10-28 19:59:00,2024-11-01 02:10:00,1.0,69699.60998,69002.61388019999,-0.012000000000000035,SL
24,2024-11-06 03:59:00,2024-11-06 07:42:00,1.0,74422.87852999999,73678.64974469999,-0.012000000000000023,SL
25,2024-11-06 18:59:00,2024-11-07 06:07:00,1.0,75305.21999,74552.1677901,-0.012000000000000064,SL
26,2024-11-10 04:59:00,2024-11-11 20:14:00,1.0,79201.14202,87121.25622200001,0.09800000000000014,TP
27,2024-11-12 06:59:00,2024-11-12 09:08:00,1.0,89635.00546,88738.6554054,-0.011999999999999995,SL
28,2024-11-13 14:59:00,2024-11-13 15:06:00,1.0,91599.50799999999,90683.51291999998,-0.012000000000000087,SL
29,2024-11-19 17:59:00,2024-11-19 21:20:00,1.0,92946.61375999998,92017.14762239998,-0.012000000000000005,SL
30,2024-11-21 03:59:00,2024-11-25 15:12:00,1.0,95893.91811999999,94934.97893879999,-0.011999999999999957,SL
31,2024-12-05 02:59:00,2024-12-05 18:57:00,1.0,101349.43818999999,100335.94380809998,-0.012000000000000037,SL
32,2024-12-15 23:59:00,2024-12-16 12:49:00,1.0,104568.45399,103522.7694501,-0.012000000000000012,SL
33,2024-12-30 14:59:00,2024-12-30 17:32:00,-1.0,91792.10601,92710.0270701,-0.011999999999999934,SL
34,2025-01-13 10:59:00,2025-01-13 15:13:00,-1.0,91553.31504,92468.84819040001,-0.012000000000000064,SL
35,2025-01-20 06:59:00,2025-01-20 12:17:00,1.0,107593.98649999998,106518.04663499998,-0.012000000000000071,SL
36,2025-02-24 22:59:00,2025-02-26 20:16:00,-1.0,92339.62793999999,83105.665146,0.09799999999999992,TP
37,2025-02-28 01:59:00,2025-02-28 02:05:00,-1.0,81579.88845,82395.6873345,-0.012000000000000089,SL
38,2025-02-28 02:59:00,2025-02-28 13:36:00,-1.0,80724.6945,81531.941445,-0.012000000000000078,SL
39,2025-03-10 17:59:00,2025-03-10 19:33:00,-1.0,78381.45009,79165.2645909,-0.012,SL
40,2025-04-07 06:59:00,2025-04-07 08:02:00,-1.0,74735.19999,75482.55198989999,-0.011999999999999976,SL
41,2025-04-22 21:59:00,2025-04-23 15:23:00,1.0,93133.02999,92201.6996901,-0.012000000000000007,SL
42,2025-05-08 15:59:00,2025-05-16 03:59:00,1.0,100858.83807999999,104023.49,0.029377041221611687,Hold
43,2025-05-21 14:59:00,2025-05-21 17:24:00,1.0,109108.98998999999,108017.90009009998,-0.012000000000000052,SL
44,2025-05-21 23:59:00,2025-05-23 12:03:00,1.0,109753.63398999999,108656.09765009998,-0.012000000000000049,SL
