,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2020-07-08 13:59:00,2020-07-09 14:20:00,1.0,9447.427989999998,9352.953710099999,-0.01199999999999996,SL
1,2020-07-21 07:59:00,2020-07-24 07:59:00,1.0,9324.60529,9508.02,0.017669970395068693,Hold
2,2020-07-26 10:59:00,2020-07-26 12:30:00,1.0,10014.003999999999,9913.863959999999,-0.012000000000000023,SL
3,2020-07-27 01:59:00,2020-07-30 01:59:00,1.0,10090.079999999998,11047.75,0.09291203241203262,Hold
4,2020-08-01 05:59:00,2020-08-02 04:38:00,1.0,11614.813209999998,11498.6650779,-0.011999999999999933,SL
5,2020-08-10 02:59:00,2020-08-10 10:29:00,1.0,12008.456459999998,11888.371895399998,-0.011999999999999985,SL
6,2020-08-11 20:59:00,2020-08-11 21:37:00,-1.0,11201.39739,11313.4113639,-0.01200000000000005,SL
7,2020-08-17 13:59:00,2020-08-18 14:15:00,1.0,12131.619499999999,12010.303305,-0.011999999999999953,SL
8,2020-08-21 21:59:00,2020-08-22 14:50:00,-1.0,11523.465,11638.69965,-0.012000000000000028,SL
9,2020-08-25 17:59:00,2020-08-25 22:02:00,-1.0,11219.639130000001,11331.835521300001,-0.011999999999999995,SL
10,2020-09-02 11:59:00,2020-09-05 11:59:00,-1.0,11394.61398,10225.66,0.10058829145522315,Hold
11,2020-10-01 16:59:00,2020-10-01 19:06:00,-1.0,10512.197279999998,10617.319252799998,-0.011999999999999967,SL
12,2020-10-08 14:59:00,2020-10-11 14:59:00,1.0,10923.332419999999,11378.72,0.03968943711410007,Hold
13,2020-10-12 13:59:00,2020-10-13 13:32:00,1.0,11500.56908,11385.563389199999,-0.012000000000000052,SL
14,2020-10-19 13:59:00,2020-10-22 13:59:00,1.0,11652.370729999999,12921.5,0.10691597078459941,Hold
15,2020-10-27 11:59:00,2020-10-28 11:59:00,1.0,13463.249799999998,13328.617301999997,-0.012000000000000064,SL
16,2020-10-31 09:59:00,2020-10-31 10:23:00,1.0,13907.133239999997,13768.061907599997,-0.012000000000000056,SL
17,2020-11-03 23:59:00,2020-11-04 00:56:00,1.0,14037.55353,13897.1779947,-0.011999999999999978,SL
18,2020-11-04 16:59:00,2020-11-07 16:59:00,1.0,14038.03401,15360.01,0.0921710206043304,Hold
19,2020-11-12 09:59:00,2020-11-12 10:16:00,1.0,16065.038989999997,15904.388600099997,-0.011999999999999999,SL
20,2020-11-17 11:59:00,2020-11-20 11:59:00,1.0,17012.05506,18263.5,0.07156224369050457,Hold
