,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2024-01-11 14:59:00,2024-01-11 15:05:00,1.0,48619.79122,48133.5933078,-0.01199999999999995,SL
1,2024-01-18 19:59:00,2024-01-19 06:46:00,-1.0,40981.297679999996,41391.110656799996,-0.011999999999999999,SL
2,2024-01-22 19:59:00,2024-01-22 20:25:00,-1.0,39780.489689999995,40178.294586899996,-0.012000000000000028,SL
3,2024-02-09 02:59:00,2024-02-09 04:19:00,1.0,46331.51523,45868.2000777,-0.011999999999999955,SL
4,2024-02-11 03:59:00,2024-02-11 07:43:00,1.0,48568.129609999996,48082.44831389999,-0.012000000000000068,SL
5,2024-02-12 00:59:00,2024-02-12 02:37:00,1.0,48652.60399999999,48166.077959999995,-0.01199999999999994,SL
6,2024-02-12 14:59:00,2024-02-14 14:59:00,1.0,48846.797999999995,51908.45,0.06067866319507785,Hold
7,2024-02-26 15:59:00,2024-02-28 07:51:00,1.0,52895.162319999996,58184.678552,0.09800000000000005,TP
8,2024-02-28 07:59:00,2024-03-01 07:59:00,1.0,58299.34109999999,61434.0,0.051768341817503144,Hold
9,2024-03-04 00:59:00,2024-03-05 19:17:00,1.0,63522.7593,62887.531706999995,-0.012000000000000052,SL
10,2024-03-11 07:59:00,2024-03-12 16:30:00,1.0,71091.00998999999,70380.09989009998,-0.012000000000000106,SL
11,2024-03-16 23:59:00,2024-03-17 00:03:00,-1.0,65235.32937,65887.6826637,-0.012000000000000084,SL
12,2024-03-19 08:59:00,2024-03-19 09:54:00,-1.0,63400.536,64034.54136,-0.012000000000000045,SL
13,2024-03-19 14:59:00,2024-03-19 15:35:00,-1.0,62825.112,63453.36312,-0.012000000000000012,SL
14,2024-03-19 23:59:00,2024-03-20 00:19:00,-1.0,61875.4626,62494.217226,-0.012000000000000028,SL
15,2024-04-08 08:59:00,2024-04-09 01:05:00,1.0,72039.968,71319.56831999999,-0.012000000000000033,SL
16,2024-04-13 19:59:00,2024-04-13 23:06:00,-1.0,64723.221990000005,65370.4542099,-0.011999999999999957,SL
17,2024-04-17 14:59:00,2024-04-17 18:22:00,-1.0,61218.38034,61830.564143400006,-0.012000000000000047,SL
18,2024-04-30 19:59:00,2024-04-30 20:04:00,-1.0,59233.657049999994,59825.9936205,-0.012000000000000056,SL
19,2024-05-01 07:59:00,2024-05-01 12:10:00,-1.0,57442.49001,58016.9149101,-0.011999999999999981,SL
20,2024-05-20 19:59:00,2024-05-20 20:46:00,1.0,70069.98999,69369.2900901,-0.012000000000000087,SL
21,2024-05-20 23:59:00,2024-05-21 01:23:00,1.0,71518.06661999998,70802.88595379998,-0.012000000000000026,SL
22,2024-06-14 16:59:00,2024-06-14 20:29:00,-1.0,65228.1066,65880.387666,-0.011999999999999938,SL
23,2024-06-18 01:59:00,2024-06-18 04:20:00,-1.0,65068.856009999996,65719.5445701,-0.012000000000000049,SL
24,2024-06-24 09:59:00,2024-06-25 14:29:00,-1.0,61340.87772,61954.286497199995,-0.011999999999999976,SL
25,2024-07-04 01:59:00,2024-07-04 02:44:00,-1.0,58502.5389,59087.564289,-0.012000000000000037,SL
26,2024-07-04 08:59:00,2024-07-04 15:53:00,-1.0,57630.77154,58207.0792554,-0.011999999999999972,SL
27,2024-07-05 02:59:00,2024-07-05 15:06:00,-1.0,55710.55368,56267.6592168,-0.012000000000000028,SL
28,2024-08-01 15:59:00,2024-08-01 20:06:00,-1.0,62843.6934,63472.130333999994,-0.011999999999999962,SL
29,2024-08-04 14:59:00,2024-08-05 01:10:00,-1.0,59527.1133,53574.40197,0.09799999999999998,TP
30,2024-08-05 01:59:00,2024-08-05 16:13:00,-1.0,54378.21735,54921.9995235,-0.012000000000000063,SL
31,2024-08-23 17:59:00,2024-08-25 17:59:00,1.0,63062.88988999999,64140.99,0.015095634403696477,Hold
32,2024-09-04 01:59:00,2024-09-04 14:51:00,-1.0,56727.22599,57294.498249899996,-0.01199999999999995,SL
33,2024-09-06 14:59:00,2024-09-08 14:59:00,-1.0,54678.50676,54149.5,0.007674857477764753,Hold
34,2024-09-13 15:59:00,2024-09-15 15:59:00,1.0,59727.04737999999,60335.41,0.008185713955177514,Hold
35,2024-09-19 00:59:00,2024-09-19 01:32:00,1.0,62288.225999999995,61665.34374,-0.011999999999999976,SL
36,2024-09-23 03:59:00,2024-09-23 05:10:00,1.0,64418.35399999999,63774.170459999994,-0.011999999999999972,SL
37,2024-10-01 17:59:00,2024-10-03 17:59:00,-1.0,62089.83801,60632.0,0.021479494499006498,Hold
38,2024-10-10 17:59:00,2024-10-10 21:56:00,-1.0,59551.39899,60146.9129799,-0.011999999999999978,SL
39,2024-10-14 03:59:00,2024-10-16 03:59:00,1.0,64364.28998999999,67095.98,0.040441080456638565,Hold
40,2024-10-16 11:59:00,2024-10-16 13:39:00,1.0,67962.61472,67282.9885728,-0.012000000000000063,SL
41,2024-10-18 14:59:00,2024-10-20 14:59:00,1.0,68495.40697999999,68637.99,8.164351869101132e-05,Hold
42,2024-10-28 19:59:00,2024-10-30 19:59:00,1.0,69699.60998,71822.01,0.028450672831727676,Hold
43,2024-11-06 03:59:00,2024-11-06 07:42:00,1.0,74422.87852999999,73678.64974469999,-0.012000000000000023,SL
44,2024-11-06 18:59:00,2024-11-07 06:07:00,1.0,75305.21999,74552.1677901,-0.012000000000000064,SL
45,2024-11-10 04:59:00,2024-11-11 20:14:00,1.0,79201.14202,87121.25622200001,0.09800000000000014,TP
46,2024-11-12 06:59:00,2024-11-12 09:08:00,1.0,89635.00546,88738.6554054,-0.011999999999999995,SL
47,2024-11-13 14:59:00,2024-11-13 15:06:00,1.0,91599.50799999999,90683.51291999998,-0.012000000000000087,SL
48,2024-11-19 17:59:00,2024-11-19 21:20:00,1.0,92946.61375999998,92017.14762239998,-0.012000000000000005,SL
49,2024-11-21 03:59:00,2024-11-23 03:59:00,1.0,95893.91811999999,98666.67,0.026914783485332584,Hold
50,2024-12-04 20:59:00,2024-12-04 21:44:00,1.0,98846.71796999998,97858.25079029998,-0.012000000000000049,SL
51,2024-12-05 02:59:00,2024-12-05 18:57:00,1.0,101349.43818999999,100335.94380809998,-0.012000000000000037,SL
52,2024-12-15 23:59:00,2024-12-16 12:49:00,1.0,104568.45399,103522.7694501,-0.012000000000000012,SL
53,2024-12-20 10:59:00,2024-12-20 13:34:00,-1.0,94265.17047,95207.82217469999,-0.01199999999999994,SL
54,2024-12-30 14:59:00,2024-12-30 17:32:00,-1.0,91792.10601,92710.0270701,-0.011999999999999934,SL
55,2025-01-13 10:59:00,2025-01-13 15:13:00,-1.0,91553.31504,92468.84819040001,-0.012000000000000064,SL
