,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2020-07-02 15:59:00,2020-07-03 15:59:00,-1.0,9039.87108,9100.39,-0.008694666269510407,Hold
1,2020-07-08 13:59:00,2020-07-09 13:59:00,1.0,9447.427989999998,9393.25,-0.00773468144529338,Hold
2,2020-07-21 07:59:00,2020-07-22 07:59:00,1.0,9324.60529,9302.0,-0.004424262400065571,Hold
3,2020-07-22 22:59:00,2020-07-23 22:59:00,1.0,9509.499999999998,9592.03,0.0066786897313215726,Hold
4,2020-07-26 10:59:00,2020-07-26 12:54:00,1.0,10014.003999999999,9863.79394,-0.016999999999999946,SL
5,2020-07-27 01:59:00,2020-07-28 01:59:00,1.0,10090.079999999998,11200.0,0.1080011100011102,Hold
6,2020-08-01 05:59:00,2020-08-02 04:38:00,1.0,11614.813209999998,11440.591011849998,-0.017000000000000057,SL
7,2020-08-02 04:59:00,2020-08-02 05:06:00,-1.0,11158.67016,11326.050212399998,-0.01699999999999982,SL
8,2020-08-07 18:59:00,2020-08-08 01:24:00,-1.0,11468.25027,11640.274024049999,-0.01699999999999986,SL
9,2020-08-10 02:59:00,2020-08-10 10:29:00,1.0,12008.456459999998,11828.329613099997,-0.017000000000000053,SL
10,2020-08-11 15:59:00,2020-08-12 15:59:00,-1.0,11469.309210000001,11581.45,-0.011777466798281521,Hold
11,2020-08-15 00:59:00,2020-08-15 12:22:00,1.0,11928.876959999998,11749.943805599998,-0.016999999999999977,SL
12,2020-08-17 13:59:00,2020-08-18 13:59:00,1.0,12131.619499999999,12154.54,-0.00011068093587983082,Hold
13,2020-08-18 14:59:00,2020-08-19 14:59:00,-1.0,11929.41864,11750.62,0.01298804303844928,Hold
14,2020-08-21 21:59:00,2020-08-22 21:59:00,-1.0,11523.465,11667.02,-0.014457624507906284,Hold
15,2020-08-25 17:59:00,2020-08-26 02:45:00,-1.0,11219.639130000001,11387.93371695,-0.01699999999999983,SL
16,2020-09-02 11:59:00,2020-09-03 11:59:00,-1.0,11394.61398,11208.02,0.014375629778026025,Hold
17,2020-09-03 12:59:00,2020-09-04 12:59:00,-1.0,10808.11107,10464.47,0.02979473894877372,Hold
18,2020-10-01 16:59:00,2020-10-02 16:59:00,-1.0,10512.197279999998,10543.69,-0.00499582657756229,Hold
19,2020-10-08 14:59:00,2020-10-09 14:59:00,1.0,10923.332419999999,11060.06,0.010517020881801625,Hold
