,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2024-01-08 12:59:00,2024-01-08 15:03:00,1.0,45156.201089999995,44704.639079099994,-0.012000000000000025,SL
1,2024-01-08 17:59:00,2024-01-09 17:59:00,1.0,45693.647999999994,46715.99,0.020373831916418762,Hold
2,2024-01-11 14:59:00,2024-01-11 15:05:00,1.0,48619.79122,48133.5933078,-0.01199999999999995,SL
3,2024-01-12 22:59:00,2024-01-12 23:16:00,-1.0,42467.49,42892.164899999996,-0.011999999999999957,SL
4,2024-01-18 19:59:00,2024-01-19 06:46:00,-1.0,40981.297679999996,41391.110656799996,-0.011999999999999999,SL
5,2024-01-22 19:59:00,2024-01-22 20:25:00,-1.0,39780.489689999995,40178.294586899996,-0.012000000000000028,SL
6,2024-02-07 17:59:00,2024-02-08 17:59:00,1.0,43543.40991,45042.53,0.03242817393260041,Hold
7,2024-02-09 02:59:00,2024-02-09 04:19:00,1.0,46331.51523,45868.2000777,-0.011999999999999955,SL
8,2024-02-11 03:59:00,2024-02-11 07:43:00,1.0,48568.129609999996,48082.44831389999,-0.012000000000000068,SL
9,2024-02-12 00:59:00,2024-02-12 02:37:00,1.0,48652.60399999999,48166.077959999995,-0.01199999999999994,SL
10,2024-02-12 14:59:00,2024-02-13 14:59:00,1.0,48846.797999999995,48692.16,-0.005165775574480681,Hold
11,2024-02-14 08:59:00,2024-02-15 08:59:00,1.0,50808.757999999994,51934.01,0.02014681177603294,Hold
12,2024-02-26 15:59:00,2024-02-27 15:59:00,1.0,52895.162319999996,56745.66,0.07079489297538483,Hold
13,2024-02-28 07:59:00,2024-02-29 07:59:00,1.0,58299.34109999999,62707.17,0.07360683906254317,Hold
14,2024-03-04 00:59:00,2024-03-05 00:59:00,1.0,63522.7593,68034.01,0.06901786430111824,Hold
15,2024-03-05 14:59:00,2024-03-05 15:05:00,1.0,68779.12041,68091.32920590001,-0.01199999999999992,SL
16,2024-03-11 07:59:00,2024-03-12 07:59:00,1.0,71091.00998999999,72121.1,0.012489736608678255,Hold
17,2024-03-16 23:59:00,2024-03-17 00:03:00,-1.0,65235.32937,65887.6826637,-0.012000000000000084,SL
18,2024-03-19 08:59:00,2024-03-19 09:54:00,-1.0,63400.536,64034.54136,-0.012000000000000045,SL
19,2024-03-19 14:59:00,2024-03-19 15:35:00,-1.0,62825.112,63453.36312,-0.012000000000000012,SL
20,2024-03-19 23:59:00,2024-03-20 00:19:00,-1.0,61875.4626,62494.217226,-0.012000000000000028,SL
21,2024-03-25 14:59:00,2024-03-26 14:59:00,1.0,69446.56719,70310.0,0.010433052416222654,Hold
22,2024-04-02 02:59:00,2024-04-03 02:59:00,-1.0,66929.004,65906.49,0.013277591759769733,Hold
23,2024-04-07 16:59:00,2024-04-07 18:33:00,1.0,70144.074,69442.63325999999,-0.012000000000000078,SL
24,2024-04-08 07:59:00,2024-04-09 07:59:00,1.0,70769.32863,70383.99,-0.00744499485101302,Hold
25,2024-04-12 18:59:00,2024-04-12 19:31:00,-1.0,66425.508,67089.76308,-0.01200000000000004,SL
26,2024-04-13 19:59:00,2024-04-13 23:06:00,-1.0,64723.221990000005,65370.4542099,-0.011999999999999957,SL
27,2024-04-17 14:59:00,2024-04-17 18:22:00,-1.0,61218.38034,61830.564143400006,-0.012000000000000047,SL
28,2024-04-22 03:59:00,2024-04-23 03:59:00,1.0,65769.20349999999,66435.01,0.008123377881564373,Hold
29,2024-04-30 19:59:00,2024-04-30 20:04:00,-1.0,59233.657049999994,59825.9936205,-0.012000000000000056,SL
30,2024-05-01 07:59:00,2024-05-01 12:10:00,-1.0,57442.49001,58016.9149101,-0.011999999999999981,SL
31,2024-05-20 19:59:00,2024-05-20 20:46:00,1.0,70069.98999,69369.2900901,-0.012000000000000087,SL
32,2024-05-20 23:59:00,2024-05-21 01:23:00,1.0,71518.06661999998,70802.88595379998,-0.012000000000000026,SL
33,2024-06-14 16:59:00,2024-06-14 20:29:00,-1.0,65228.1066,65880.387666,-0.011999999999999938,SL
34,2024-06-18 01:59:00,2024-06-18 04:20:00,-1.0,65068.856009999996,65719.5445701,-0.012000000000000049,SL
35,2024-06-24 09:59:00,2024-06-25 09:59:00,-1.0,61340.87772,61468.01,-0.004072553975838435,Hold
36,2024-07-04 01:59:00,2024-07-04 02:44:00,-1.0,58502.5389,59087.564289,-0.012000000000000037,SL
37,2024-07-04 08:59:00,2024-07-04 15:53:00,-1.0,57630.77154,58207.0792554,-0.011999999999999972,SL
38,2024-07-05 02:59:00,2024-07-05 15:06:00,-1.0,55710.55368,56267.6592168,-0.012000000000000028,SL
39,2024-07-25 01:59:00,2024-07-25 16:34:00,-1.0,64413.522,65057.65722,-0.01200000000000006,SL
40,2024-08-01 15:59:00,2024-08-01 20:06:00,-1.0,62843.6934,63472.130333999994,-0.011999999999999962,SL
41,2024-08-04 14:59:00,2024-08-05 01:10:00,-1.0,59527.1133,53574.40197,0.09799999999999998,TP
42,2024-08-05 01:59:00,2024-08-05 16:13:00,-1.0,54378.21735,54921.9995235,-0.012000000000000063,SL
43,2024-08-08 21:59:00,2024-08-09 05:04:00,1.0,61234.86369,60622.515053099996,-0.012000000000000033,SL
44,2024-08-23 17:59:00,2024-08-24 17:59:00,1.0,63062.88988999999,64050.99,0.013668487627565758,Hold
45,2024-08-27 22:59:00,2024-08-28 09:57:00,-1.0,59447.43306,60041.907390600005,-0.012000000000000031,SL
46,2024-09-04 01:59:00,2024-09-04 14:51:00,-1.0,56727.22599,57294.498249899996,-0.01199999999999995,SL
47,2024-09-06 14:59:00,2024-09-07 14:59:00,-1.0,54678.50676,54632.17,-0.001152559886037416,Hold
48,2024-09-13 15:59:00,2024-09-14 15:59:00,1.0,59727.04737999999,59876.0,0.0004938888917835364,Hold
49,2024-09-19 00:59:00,2024-09-19 01:32:00,1.0,62288.225999999995,61665.34374,-0.011999999999999976,SL
50,2024-09-23 03:59:00,2024-09-23 05:10:00,1.0,64418.35399999999,63774.170459999994,-0.011999999999999972,SL
51,2024-10-01 17:59:00,2024-10-02 17:59:00,-1.0,62089.83801,61628.01,0.005438061119206284,Hold
52,2024-10-10 17:59:00,2024-10-10 21:56:00,-1.0,59551.39899,60146.9129799,-0.011999999999999978,SL
53,2024-10-14 03:59:00,2024-10-15 03:59:00,1.0,64364.28998999999,65400.0,0.014091376292054548,Hold
54,2024-10-15 13:59:00,2024-10-15 14:20:00,1.0,67725.658,67048.40142,-0.012000000000000018,SL
55,2024-10-16 11:59:00,2024-10-16 13:39:00,1.0,67962.61472,67282.9885728,-0.012000000000000063,SL
56,2024-10-18 14:59:00,2024-10-19 14:59:00,1.0,68495.40697999999,68300.01,-0.004852701934555182,Hold
57,2024-10-28 19:59:00,2024-10-29 19:59:00,1.0,69699.60998,72536.16,0.03869678468522199,Hold
58,2024-11-03 02:59:00,2024-11-03 20:35:00,-1.0,68146.69509000001,68828.1620409,-0.011999999999999912,SL
59,2024-11-06 02:59:00,2024-11-07 02:59:00,1.0,73150.12705,75276.01,0.027061917398269228,Hold
60,2024-11-10 04:59:00,2024-11-11 04:59:00,1.0,79201.14202,81440.01,0.02626812749031615,Hold
61,2024-11-11 15:59:00,2024-11-12 15:59:00,1.0,84143.59953999998,86632.0,0.02757325897161185,Hold
