timestamp,price,buy_volume,sell_volume,volume_diff,total_volume,aggressor
2020-07-04 08:00:00,9075.99,404.965837,338.209753,66.75608400000004,743.17559,Buy
2020-07-04 09:00:00,9071.85,424.543395,443.502392,-18.95899700000001,868.045787,Sell
2020-07-04 10:00:00,9062.58,603.672807,505.987362,97.68544500000002,1109.660169,Buy
2020-07-04 11:00:00,9057.69,793.466111,806.279265,-12.813154000000054,1599.7453759999999,Sell
2020-07-04 12:00:00,9069.12,807.080541,929.550915,-122.47037399999999,1736.631456,Sell
2020-07-04 13:00:00,9079.11,586.432025,516.843614,69.58841099999995,1103.275639,Buy
2020-07-04 14:00:00,9069.08,415.974115,420.787321,-4.8132060000000365,836.761436,Sell
2020-07-04 15:00:00,9066.01,529.782442,500.44244100000003,29.340000999999916,1030.2248829999999,Buy
2020-07-04 16:00:00,9073.6,403.669541,436.393041,-32.7235,840.062582,Sell
2020-07-04 17:00:00,9169.75,2141.932976,1580.746369,561.1866070000001,3722.679345,Buy
2020-07-04 18:00:00,9139.82,1297.505818,1038.959457,258.54636100000016,2336.465275,Buy
2020-07-04 19:00:00,9129.31,581.173443,618.97456,-37.80111699999998,1200.148003,Sell
2020-07-04 20:00:00,9130.07,469.659148,423.943345,45.715802999999994,893.6024930000001,Buy
2020-07-04 21:00:00,9117.13,414.335313,417.108004,-2.772691000000009,831.443317,Sell
2020-07-04 22:00:00,9129.58,346.022305,317.334684,28.687621000000036,663.356989,Buy
2020-07-04 23:00:00,9135.46,328.369059,309.401614,18.967444999999998,637.770673,Buy
2020-07-05 00:00:00,9134.24,525.162993,966.397827,-441.234834,1491.5608200000001,Sell
2020-07-05 01:00:00,9126.61,272.88865,405.108798,-132.220148,677.997448,Sell
2020-07-05 02:00:00,9118.01,261.09653,282.08668,-20.99015000000003,543.1832099999999,Sell
2020-07-05 03:00:00,9129.8,396.724992,430.909628,-34.18463600000001,827.63462,Sell
2020-07-05 04:00:00,9124.51,453.01604399999997,468.649426,-15.63338200000004,921.6654699999999,Sell
2020-07-05 05:00:00,9076.71,982.109419,1203.071896,-220.96247699999992,2185.181315,Sell
2020-07-05 06:00:00,9059.0,1428.147862,1081.894689,346.25317300000006,2510.042551,Buy
2020-07-05 07:00:00,9061.99,856.595806,703.996276,152.59953000000007,1560.5920820000001,Buy
2020-07-05 08:00:00,9068.57,530.7628139999999,606.68584,-75.92302600000005,1137.4486539999998,Sell
2020-07-05 09:00:00,9019.57,909.429836,1478.232945,-568.803109,2387.662781,Sell
2020-07-05 10:00:00,9031.37,963.64564,1019.920519,-56.274879000000055,1983.566159,Sell
2020-07-05 11:00:00,9034.48,345.523211,523.4799390000001,-177.95672800000006,869.00315,Sell
2020-07-05 12:00:00,9042.49,617.919681,657.463014,-39.543333000000075,1275.382695,Sell
2020-07-05 13:00:00,9012.0,672.812592,665.946185,6.866406999999981,1338.758777,Buy
2020-07-05 14:00:00,9035.19,542.208089,563.496332,-21.28824300000008,1105.704421,Sell
2020-07-05 15:00:00,9028.0,838.712528,685.664059,153.04846900000007,1524.376587,Buy
2020-07-05 16:00:00,9031.87,634.100829,653.349419,-19.248590000000036,1287.450248,Sell
2020-07-05 17:00:00,9029.87,377.542479,417.398432,-39.855953,794.940911,Sell
2020-07-05 18:00:00,9041.7,297.08329100000003,257.246482,39.83680900000002,554.329773,Buy
2020-07-05 19:00:00,9029.23,208.687377,301.469001,-92.781624,510.156378,Sell
2020-07-05 20:00:00,9012.05,338.417077,383.315139,-44.89806199999998,721.732216,Sell
2020-07-05 21:00:00,9031.39,1819.0228650000001,2352.48162,-533.4587549999999,4171.504485,Sell
2020-07-05 22:00:00,9072.56,1195.757775,1118.2263169999999,77.53145800000016,2313.9840919999997,Buy
2020-07-05 23:00:00,9069.41,808.86589,570.928894,237.93699600000002,1379.7947840000002,Buy
2020-07-06 00:00:00,9064.6,774.644685,475.811963,298.832722,1250.4566479999999,Buy
2020-07-06 01:00:00,9088.14,514.157795,514.793655,-0.6358599999999797,1028.95145,Sell
2020-07-06 02:00:00,9090.7,711.147334,838.077997,-126.93066299999998,1549.225331,Sell
2020-07-06 03:00:00,9087.91,363.626363,457.072391,-93.44602799999996,820.698754,Sell
2020-07-06 04:00:00,9089.7,543.101233,440.156295,102.94493799999998,983.257528,Buy
2020-07-06 05:00:00,9111.18,769.733716,773.500403,-3.766687000000047,1543.234119,Sell
2020-07-06 06:00:00,9224.98,3456.231805,3893.76687,-437.53506500000003,7349.998675,Sell
2020-07-06 07:00:00,9200.08,1861.628797,1461.114338,400.514459,3322.743135,Buy
2020-07-06 08:00:00,9192.02,824.003273,924.794282,-100.79100899999992,1748.797555,Sell
2020-07-06 09:00:00,9203.18,1107.915933,980.756961,127.15897199999995,2088.6728940000003,Buy
2020-07-06 10:00:00,9192.58,828.113667,1001.307273,-173.19360600000005,1829.42094,Sell
2020-07-06 11:00:00,9222.96,1079.682123,1022.2473209999999,57.434802000000104,2101.929444,Buy
2020-07-06 12:00:00,9270.44,2032.45192,1764.495243,267.9566769999999,3796.947163,Buy
2020-07-06 13:00:00,9250.42,1313.735899,1607.7650429999999,-294.02914399999986,2921.5009419999997,Sell
2020-07-06 14:00:00,9257.72,1028.021024,871.200932,156.82009199999993,1899.2219559999999,Buy
2020-07-06 15:00:00,9305.02,2786.531697,1962.062674,824.4690229999999,4748.594371,Buy
2020-07-06 16:00:00,9315.93,1846.9333,1831.292677,15.640623000000005,3678.225977,Buy
2020-07-06 17:00:00,9310.25,738.365421,912.570679,-174.20525800000007,1650.9361,Sell
2020-07-06 18:00:00,9294.34,789.971418,749.40793,40.56348800000001,1539.379348,Buy
2020-07-06 19:00:00,9289.65,1004.069389,804.168983,199.90040599999998,1808.238372,Buy
2020-07-06 20:00:00,9274.39,678.021905,778.996983,-100.97507800000005,1457.018888,Sell
2020-07-06 21:00:00,9272.12,602.609515,401.867306,200.742209,1004.476821,Buy
2020-07-06 22:00:00,9288.83,561.654305,595.466111,-33.81180599999993,1157.120416,Sell
2020-07-06 23:00:00,9344.2,1916.589705,1267.495745,649.0939600000002,3184.08545,Buy
2020-07-07 00:00:00,9328.02,958.4143290000001,1138.56,-180.14567099999988,2096.974329,Sell
2020-07-07 01:00:00,9308.99,617.635205,762.540443,-144.90523799999994,1380.175648,Sell
2020-07-07 02:00:00,9284.53,877.16861,1121.137214,-243.96860400000014,1998.305824,Sell
2020-07-07 03:00:00,9295.58,517.840755,503.683629,14.157125999999948,1021.5243839999999,Buy
2020-07-07 04:00:00,9281.75,558.634385,607.107166,-48.472781000000055,1165.741551,Sell
2020-07-07 05:00:00,9287.55,573.86459,724.267852,-150.40326199999993,1298.132442,Sell
2020-07-07 06:00:00,9271.68,1016.036352,879.411975,136.62437699999998,1895.448327,Buy
2020-07-07 07:00:00,9262.01,610.669036,937.497334,-326.828298,1548.16637,Sell
2020-07-07 08:00:00,9264.98,588.716606,731.206638,-142.49003200000004,1319.923244,Sell
2020-07-07 09:00:00,9228.28,809.849277,861.052783,-51.20350599999995,1670.90206,Sell
2020-07-07 10:00:00,9248.76,793.349841,553.684372,239.66546899999992,1347.034213,Buy
2020-07-07 11:00:00,9270.52,520.16065,631.644934,-111.484284,1151.8055840000002,Sell
2020-07-07 12:00:00,9267.05,768.043858,772.21032,-4.166462000000024,1540.2541780000001,Sell
2020-07-07 13:00:00,9262.99,838.597534,768.806257,69.79127700000004,1607.403791,Buy
2020-07-07 14:00:00,9254.24,785.762387,1029.145988,-243.383601,1814.908375,Sell
2020-07-07 15:00:00,9275.66,700.5120919999999,604.542558,95.96953399999995,1305.05465,Buy
2020-07-07 16:00:00,9259.06,655.768999,838.359297,-182.59029799999996,1494.1282959999999,Sell
2020-07-07 17:00:00,9281.71,590.9830910000001,618.781868,-27.798776999999973,1209.764959,Sell
2020-07-07 18:00:00,9270.0,537.680715,575.816844,-38.13612899999998,1113.497559,Sell
2020-07-07 19:00:00,9238.5,613.024048,950.740513,-337.71646499999997,1563.764561,Sell
2020-07-07 20:00:00,9253.5,1011.985862,1012.870735,-0.8848729999999705,2024.856597,Sell
2020-07-07 21:00:00,9244.78,374.576176,544.337238,-169.76106199999998,918.9134139999999,Sell
2020-07-07 22:00:00,9247.41,431.575516,524.786388,-93.210872,956.361904,Sell
2020-07-07 23:00:00,9257.39,533.999088,610.29533,-76.296242,1144.294418,Sell
2020-07-08 00:00:00,9243.19,586.471112,665.296006,-78.82489400000009,1251.767118,Sell
2020-07-08 01:00:00,9277.18,809.056371,852.681171,-43.62479999999994,1661.7375419999998,Sell
2020-07-08 02:00:00,9302.01,1230.683086,1010.476483,220.20660299999997,2241.159569,Buy
2020-07-08 03:00:00,9311.23,1259.776262,1255.392662,4.383600000000115,2515.168924,Buy
2020-07-08 04:00:00,9264.28,1098.364384,1217.001,-118.636616,2315.3653839999997,Sell
2020-07-08 05:00:00,9270.63,595.104728,596.573684,-1.4689559999999346,1191.678412,Sell
2020-07-08 06:00:00,9267.99,645.868883,707.405517,-61.53663400000005,1353.2744,Sell
2020-07-08 07:00:00,9284.15,761.612173,919.067681,-157.455508,1680.679854,Sell
2020-07-08 08:00:00,9285.62,1000.653507,1301.442959,-300.789452,2302.096466,Sell
2020-07-08 09:00:00,9283.52,829.776755,949.063641,-119.28688599999998,1778.840396,Sell
2020-07-08 10:00:00,9292.1,831.15564,912.725028,-81.569388,1743.8806679999998,Sell
2020-07-08 11:00:00,9309.83,838.66592,1043.777004,-205.111084,1882.442924,Sell
2020-07-08 12:00:00,9297.47,1396.698497,1546.200887,-149.50238999999988,2942.8993840000003,Sell
2020-07-08 13:00:00,9437.99,4205.203489,3012.911715,1192.2917740000003,7218.115204000001,Buy
2020-07-08 14:00:00,9425.01,2534.030652,2465.599945,68.43070699999998,4999.630596999999,Buy
2020-07-08 15:00:00,9411.72,1269.208125,1563.492768,-294.28464299999996,2832.700893,Sell
2020-07-08 16:00:00,9411.43,1314.64766,1730.646835,-415.9991749999999,3045.294495,Sell
2020-07-08 17:00:00,9422.0,877.50498,662.143104,215.36187600000005,1539.648084,Buy
2020-07-08 18:00:00,9413.87,645.023826,704.939859,-59.91603299999997,1349.963685,Sell
2020-07-08 19:00:00,9430.0,911.377575,827.386655,83.99091999999996,1738.76423,Buy
2020-07-08 20:00:00,9433.35,1776.41186,1733.577278,42.834581999999955,3509.989138,Buy
2020-07-08 21:00:00,9429.99,661.725479,745.32254,-83.59706100000005,1407.0480189999998,Sell
2020-07-08 22:00:00,9448.87,1299.9460080000001,918.49918,381.4468280000001,2218.445188,Buy
2020-07-08 23:00:00,9436.06,688.71367,731.213537,-42.499866999999995,1419.927207,Sell
2020-07-09 00:00:00,9410.0,783.721876,1125.578118,-341.85624199999995,1909.299994,Sell
2020-07-09 01:00:00,9382.01,816.073664,981.903027,-165.82936299999994,1797.9766909999998,Sell
2020-07-09 02:00:00,9382.5,1193.259607,1075.522125,117.737482,2268.781732,Buy
2020-07-09 03:00:00,9385.02,565.645633,561.874794,3.7708390000000236,1127.520427,Buy
2020-07-09 04:00:00,9387.26,616.266452,663.532236,-47.26578400000005,1279.7986879999999,Sell
2020-07-09 05:00:00,9381.58,696.138952,713.538491,-17.399539000000004,1409.677443,Sell
2020-07-09 06:00:00,9412.0,688.12076,627.091484,61.02927599999998,1315.212244,Buy
2020-07-09 07:00:00,9402.32,774.74388,1023.310292,-248.566412,1798.054172,Sell
2020-07-09 08:00:00,9397.49,561.396199,632.146465,-70.75026600000001,1193.542664,Sell
2020-07-09 09:00:00,9383.92,664.494213,789.69009,-125.19587700000011,1454.184303,Sell
2020-07-09 10:00:00,9364.04,1119.20778,1436.910226,-317.702446,2556.1180059999997,Sell
2020-07-09 11:00:00,9401.71,978.540626,838.782241,139.75838499999998,1817.3228669999999,Buy
2020-07-09 12:00:00,9422.61,1014.155642,1021.723124,-7.567482000000041,2035.8787659999998,Sell
2020-07-09 13:00:00,9393.25,793.519707,1087.126444,-293.60673699999995,1880.646151,Sell
2020-07-09 14:00:00,9295.9,2201.788641,2451.823033,-250.03439200000003,4653.611674,Sell
2020-07-09 15:00:00,9208.58,3626.195493,4375.6322979999995,-749.4368049999994,8001.827791,Sell
2020-07-09 16:00:00,9220.78,1105.455745,1347.517085,-242.06133999999997,2452.9728299999997,Sell
2020-07-09 17:00:00,9208.99,949.337103,879.710602,69.62650099999996,1829.047705,Buy
2020-07-09 18:00:00,9224.99,796.4967340000001,639.1075069999999,157.38922700000012,1435.604241,Buy
2020-07-09 19:00:00,9218.14,771.586441,723.272078,48.31436300000007,1494.858519,Buy
2020-07-09 20:00:00,9233.16,528.528985,633.187618,-104.65863300000001,1161.716603,Sell
2020-07-09 21:00:00,9248.69,508.647181,617.806467,-109.15928600000001,1126.453648,Sell
2020-07-09 22:00:00,9242.5,491.063307,646.7222,-155.65889300000003,1137.785507,Sell
2020-07-09 23:00:00,9232.43,400.53088,506.027099,-105.496219,906.557979,Sell
2020-07-10 00:00:00,9214.03,800.405228,876.043767,-75.63853900000004,1676.448995,Sell
2020-07-10 01:00:00,9223.89,377.361218,674.464799,-297.10358099999996,1051.8260169999999,Sell
2020-07-10 02:00:00,9215.17,489.148523,722.155321,-233.00679799999995,1211.303844,Sell
2020-07-10 03:00:00,9222.7,324.180807,441.938274,-117.75746699999996,766.119081,Sell
2020-07-10 04:00:00,9146.42,1182.056835,1915.908762,-733.8519269999999,3097.9655970000003,Sell
2020-07-10 05:00:00,9148.6,934.796914,1139.738808,-204.94189400000005,2074.535722,Sell
